trial,features,causal learner,mean sq error,r2 Y~Φ(X)
1,trans. fit.-100,T-L. w/ Ridge,0.1718023038690538,0.9425921023571068
1,trans. fit.-100,T-L. w/ LGBM,0.5705882414408996,0.9425921023571068
1,trans. fit.-100,X-L. w/ Ridge,0.1422087778336057,0.9425921023571068
1,trans. fit.-100,X-L. w/ LGBM,0.342923927186641,0.9425921023571068
1,trans. fit.-100,Causal Forest,0.0403982669923685,0.9425921023571068
1,no fitness,S-L. w/ Ridge,0.0277768128033241,0.9279551461635912
1,no fitness,S-L. w/ LGBM,0.2412930691185403,0.9279551461635912
1,no fitness,T-L. w/ Ridge,0.1983533227317767,0.9279551461635912
1,no fitness,T-L. w/ LGBM,0.5705085352528018,0.9279551461635912
1,no fitness,X-L. w/ Ridge,0.1726803048118337,0.9279551461635912
1,no fitness,X-L. w/ LGBM,0.3273125506108902,0.9279551461635912
1,no fitness,Causal Forest,0.0371551854800804,0.9279551461635912
1,relu,S-L. w/ Ridge,0.0262138011753469,0.9177067010154146
1,relu,S-L. w/ LGBM,0.2185961313386201,0.9177067010154146
1,relu,T-L. w/ Ridge,0.1390054107587802,0.9177067010154146
1,relu,T-L. w/ LGBM,0.3337828102675012,0.9177067010154146
1,relu,X-L. w/ Ridge,0.1389965549824619,0.9177067010154146
1,relu,X-L. w/ LGBM,0.2289420706486241,0.9177067010154146
1,relu,Causal Forest,0.042965541535863,0.9177067010154146
1,elu,S-L. w/ Ridge,0.0261751473875811,0.9273063995466913
1,elu,S-L. w/ LGBM,0.1749433095769142,0.9273063995466913
1,elu,T-L. w/ Ridge,0.1583134620814348,0.9273063995466913
1,elu,T-L. w/ LGBM,0.6240265972477138,0.9273063995466913
1,elu,X-L. w/ Ridge,0.1364896102039706,0.9273063995466913
1,elu,X-L. w/ LGBM,0.4536258744743869,0.9273063995466913
1,elu,Causal Forest,0.0309157772438028,0.9273063995466913
2,initial,S-L. w/ Ridge,0.0103799430100077,0.914392601137078
2,initial,S-L. w/ LGBM,0.1908292313198946,0.914392601137078
2,initial,T-L. w/ Ridge,0.3473671899521312,0.914392601137078
2,initial,T-L. w/ LGBM,0.7579123483806157,0.914392601137078
2,initial,X-L. w/ Ridge,0.3187902203235338,0.914392601137078
2,initial,X-L. w/ LGBM,0.3651521507739286,0.914392601137078
2,initial,Causal Forest,0.0047859999135399,0.914392601137078
2,trans. fit.-0,S-L. w/ Ridge,0.0033974421772687,0.93438273374477
2,trans. fit.-0,S-L. w/ LGBM,0.1901981964762934,0.93438273374477
2,trans. fit.-0,T-L. w/ Ridge,0.2284576684654631,0.93438273374477
2,trans. fit.-0,T-L. w/ LGBM,0.4713999543568496,0.93438273374477
2,trans. fit.-0,X-L. w/ Ridge,0.2032927861812943,0.93438273374477
2,trans. fit.-0,X-L. w/ LGBM,0.2438106725976286,0.93438273374477
2,trans. fit.-0,Causal Forest,0.0506837869645851,0.93438273374477
2,trans. fit.-1,S-L. w/ Ridge,0.0036277251985905,0.9397965434689352
2,trans. fit.-1,S-L. w/ LGBM,0.263940628932731,0.9397965434689352
2,trans. fit.-1,T-L. w/ Ridge,0.284710677491833,0.9397965434689352
2,trans. fit.-1,T-L. w/ LGBM,0.5696264321354048,0.9397965434689352
2,trans. fit.-1,X-L. w/ Ridge,0.2400983133462142,0.9397965434689352
2,trans. fit.-1,X-L. w/ LGBM,0.3832752044049287,0.9397965434689352
2,trans. fit.-1,Causal Forest,0.0626838095405247,0.9397965434689352
2,trans. fit.-10,S-L. w/ Ridge,0.0126152242929068,0.9330481175734828
2,trans. fit.-10,S-L. w/ LGBM,0.3357061278643874,0.9330481175734828
2,trans. fit.-10,T-L. w/ Ridge,0.261376671509564,0.9330481175734828
2,trans. fit.-10,T-L. w/ LGBM,0.6778995754624902,0.9330481175734828
2,trans. fit.-10,X-L. w/ Ridge,0.271197375240309,0.9330481175734828
2,trans. fit.-10,X-L. w/ LGBM,0.4430130508383802,0.9330481175734828
2,trans. fit.-10,Causal Forest,0.06508332372302,0.9330481175734828
2,trans. fit.-100,S-L. w/ Ridge,0.0045377182044372,0.938245269316736
2,trans. fit.-100,S-L. w/ LGBM,0.3121113284130871,0.938245269316736
2,trans. fit.-100,T-L. w/ Ridge,0.1991670501394214,0.938245269316736
2,trans. fit.-100,T-L. w/ LGBM,0.6041837864109844,0.938245269316736
2,trans. fit.-100,X-L. w/ Ridge,0.1722359564167513,0.938245269316736
2,trans. fit.-100,X-L. w/ LGBM,0.3140728436318263,0.938245269316736
2,trans. fit.-100,Causal Forest,0.0365133541869035,0.938245269316736
2,no fitness,S-L. w/ Ridge,0.0134298551528073,0.9356216025187576
2,no fitness,S-L. w/ LGBM,0.2060127562652821,0.9356216025187576
2,no fitness,T-L. w/ Ridge,0.1748886599900346,0.9356216025187576
2,no fitness,T-L. w/ LGBM,0.5010714679903233,0.9356216025187576
2,no fitness,X-L. w/ Ridge,0.1537911814367683,0.9356216025187576
2,no fitness,X-L. w/ LGBM,0.2913663605261882,0.9356216025187576
2,no fitness,Causal Forest,0.047422981969911,0.9356216025187576
2,relu,S-L. w/ Ridge,0.0187936414403991,0.903126013522538
2,relu,S-L. w/ LGBM,0.3200463667522413,0.903126013522538
2,relu,T-L. w/ Ridge,0.1385217895440046,0.903126013522538
2,relu,T-L. w/ LGBM,0.4759397936211221,0.903126013522538
2,relu,X-L. w/ Ridge,0.1288102367857771,0.903126013522538
2,relu,X-L. w/ LGBM,0.3130011079518441,0.903126013522538
2,relu,Causal Forest,0.0428838005513608,0.903126013522538
2,elu,S-L. w/ Ridge,0.0168815575350806,0.932157695746672
2,elu,S-L. w/ LGBM,0.3415621684057064,0.932157695746672
2,elu,T-L. w/ Ridge,0.183692515531035,0.932157695746672
2,elu,T-L. w/ LGBM,0.4646641255838692,0.932157695746672
2,elu,X-L. w/ Ridge,0.1713310147446693,0.932157695746672
2,elu,X-L. w/ LGBM,0.313512991748074,0.932157695746672
2,elu,Causal Forest,0.0710211285763019,0.932157695746672
3,initial,S-L. w/ Ridge,0.0089332179231122,0.8936195432221292
3,initial,S-L. w/ LGBM,0.2204375055665195,0.8936195432221292
3,initial,T-L. w/ Ridge,0.1816389244056591,0.8936195432221292
3,initial,T-L. w/ LGBM,0.6719210946731833,0.8936195432221292
3,initial,X-L. w/ Ridge,0.1566912013871326,0.8936195432221292
3,initial,X-L. w/ LGBM,0.3596725161000288,0.8936195432221292
3,initial,Causal Forest,0.0493838554269129,0.8936195432221292
3,trans. fit.-0,S-L. w/ Ridge,0.0094036817114707,0.8994431806312752
3,trans. fit.-0,S-L. w/ LGBM,0.2823314798903594,0.8994431806312752
3,trans. fit.-0,T-L. w/ Ridge,0.1415691698669833,0.8994431806312752
3,trans. fit.-0,T-L. w/ LGBM,0.7734404033429634,0.8994431806312752
3,trans. fit.-0,X-L. w/ Ridge,0.1196889219845997,0.8994431806312752
3,trans. fit.-0,X-L. w/ LGBM,0.4988002398888387,0.8994431806312752
3,trans. fit.-0,Causal Forest,0.023094896933235,0.8994431806312752
3,trans. fit.-1,S-L. w/ Ridge,0.0076755958756947,0.8982423526967309
3,trans. fit.-1,S-L. w/ LGBM,0.225753405064965,0.8982423526967309
3,trans. fit.-1,T-L. w/ Ridge,0.1096154864051651,0.8982423526967309
3,trans. fit.-1,T-L. w/ LGBM,0.6327964362609414,0.8982423526967309
3,trans. fit.-1,X-L. w/ Ridge,0.0923865500133739,0.8982423526967309
3,trans. fit.-1,X-L. w/ LGBM,0.3571904141742731,0.8982423526967309
3,trans. fit.-1,Causal Forest,0.022878051107308,0.8982423526967309
3,trans. fit.-10,S-L. w/ Ridge,0.0081718525593959,0.9095287246530968
3,trans. fit.-10,S-L. w/ LGBM,0.283208388528468,0.9095287246530968
3,trans. fit.-10,T-L. w/ Ridge,0.133663726079557,0.9095287246530968
3,trans. fit.-10,T-L. w/ LGBM,0.9224353129366218,0.9095287246530968
3,trans. fit.-10,X-L. w/ Ridge,0.1258074016581508,0.9095287246530968
3,trans. fit.-10,X-L. w/ LGBM,0.5097824189330549,0.9095287246530968
3,trans. fit.-10,Causal Forest,0.0583135407068412,0.9095287246530968
3,trans. fit.-100,S-L. w/ Ridge,0.0078683026425786,0.909114852918331
3,trans. fit.-100,S-L. w/ LGBM,0.2954830698268912,0.909114852918331
3,trans. fit.-100,T-L. w/ Ridge,0.164901924428594,0.909114852918331
3,trans. fit.-100,T-L. w/ LGBM,0.7403479975115786,0.909114852918331
3,trans. fit.-100,X-L. w/ Ridge,0.1559873720755343,0.909114852918331
3,trans. fit.-100,X-L. w/ LGBM,0.4689178777938924,0.909114852918331
3,trans. fit.-100,Causal Forest,0.0669327275458279,0.909114852918331
3,no fitness,S-L. w/ Ridge,0.0077336548009152,0.9009133319315328
3,no fitness,S-L. w/ LGBM,0.2012164872391904,0.9009133319315328
3,no fitness,T-L. w/ Ridge,0.1397242561122669,0.9009133319315328
3,no fitness,T-L. w/ LGBM,0.5976139182234812,0.9009133319315328
3,no fitness,X-L. w/ Ridge,0.1243135204712378,0.9009133319315328
3,no fitness,X-L. w/ LGBM,0.3171656947133567,0.9009133319315328
3,no fitness,Causal Forest,0.0383365268091361,0.9009133319315328
3,relu,S-L. w/ Ridge,0.0136734080819724,0.8891280909338988
3,relu,S-L. w/ LGBM,0.3119537621688148,0.8891280909338988
3,relu,T-L. w/ Ridge,0.0930840925813459,0.8891280909338988
3,relu,T-L. w/ LGBM,0.7295311571591614,0.8891280909338988
3,relu,X-L. w/ Ridge,0.0766109296976731,0.8891280909338988
3,relu,X-L. w/ LGBM,0.4823079976175112,0.8891280909338988
3,relu,Causal Forest,0.0242907318228796,0.8891280909338988
3,elu,S-L. w/ Ridge,0.0067553881596174,0.9025313938679792
3,elu,S-L. w/ LGBM,0.1921980436252775,0.9025313938679792
3,elu,T-L. w/ Ridge,0.1286266892118806,0.9025313938679792
3,elu,T-L. w/ LGBM,0.6134887845402267,0.9025313938679792
3,elu,X-L. w/ Ridge,0.113127200012791,0.9025313938679792
3,elu,X-L. w/ LGBM,0.3648190756232514,0.9025313938679792
3,elu,Causal Forest,0.0129096459076718,0.9025313938679792
4,initial,S-L. w/ Ridge,0.0086194711454748,0.9092557588579332
4,initial,S-L. w/ LGBM,0.2303690610699801,0.9092557588579332
4,initial,T-L. w/ Ridge,0.2623474678768056,0.9092557588579332
4,initial,T-L. w/ LGBM,0.7136575722390729,0.9092557588579332
4,initial,X-L. w/ Ridge,0.253887974194992,0.9092557588579332
4,initial,X-L. w/ LGBM,0.4708391897836895,0.9092557588579332
4,initial,Causal Forest,0.0208094767967947,0.9092557588579332
4,trans. fit.-0,S-L. w/ Ridge,0.011270324825435,0.9217199580574174
4,trans. fit.-0,S-L. w/ LGBM,0.1774283315574526,0.9217199580574174
4,trans. fit.-0,T-L. w/ Ridge,0.2192128085241009,0.9217199580574174
4,trans. fit.-0,T-L. w/ LGBM,0.5004107922886813,0.9217199580574174
4,trans. fit.-0,X-L. w/ Ridge,0.166656344960263,0.9217199580574174
4,trans. fit.-0,X-L. w/ LGBM,0.2711081821778718,0.9217199580574174
4,trans. fit.-0,Causal Forest,0.0320998010569692,0.9217199580574174
4,trans. fit.-1,S-L. w/ Ridge,0.0130557567503383,0.918216448133914
4,trans. fit.-1,S-L. w/ LGBM,0.1517465295908657,0.918216448133914
4,trans. fit.-1,T-L. w/ Ridge,0.1244829483311313,0.918216448133914
4,trans. fit.-1,T-L. w/ LGBM,0.4744251177434885,0.918216448133914
4,trans. fit.-1,X-L. w/ Ridge,0.1094054546405681,0.918216448133914
4,trans. fit.-1,X-L. w/ LGBM,0.2947353104188298,0.918216448133914
4,trans. fit.-1,Causal Forest,0.0300577641959243,0.918216448133914
4,trans. fit.-10,S-L. w/ Ridge,0.0135034761191114,0.926312947264288
4,trans. fit.-10,S-L. w/ LGBM,0.1833176028136686,0.926312947264288
4,trans. fit.-10,T-L. w/ Ridge,0.1527231139101501,0.926312947264288
4,trans. fit.-10,T-L. w/ LGBM,0.5699771469296986,0.926312947264288
4,trans. fit.-10,X-L. w/ Ridge,0.1323737417825505,0.926312947264288
4,trans. fit.-10,X-L. w/ LGBM,0.304757386721289,0.926312947264288
4,trans. fit.-10,Causal Forest,0.0277300595898037,0.926312947264288
4,trans. fit.-100,S-L. w/ Ridge,0.0140412511417854,0.917959943012245
4,trans. fit.-100,S-L. w/ LGBM,0.2941771737349509,0.917959943012245
4,trans. fit.-100,T-L. w/ Ridge,0.1958525961622921,0.917959943012245
4,trans. fit.-100,T-L. w/ LGBM,0.7017941607382434,0.917959943012245
4,trans. fit.-100,X-L. w/ Ridge,0.1900219690289865,0.917959943012245
4,trans. fit.-100,X-L. w/ LGBM,0.3368869952381976,0.917959943012245
4,trans. fit.-100,Causal Forest,0.0541651463485248,0.917959943012245
4,no fitness,S-L. w/ Ridge,0.0125008854388212,0.9210237227299152
4,no fitness,S-L. w/ LGBM,0.2166740215780826,0.9210237227299152
4,no fitness,T-L. w/ Ridge,0.1294827307041139,0.9210237227299152
4,no fitness,T-L. w/ LGBM,0.5074599669533446,0.9210237227299152
4,no fitness,X-L. w/ Ridge,0.1068798421652593,0.9210237227299152
4,no fitness,X-L. w/ LGBM,0.3039483381682702,0.9210237227299152
4,no fitness,Causal Forest,0.0313820855012922,0.9210237227299152
4,relu,S-L. w/ Ridge,0.0114632383323311,0.9002060026998876
4,relu,S-L. w/ LGBM,0.2574818902978188,0.9002060026998876
4,relu,T-L. w/ Ridge,0.0651492126018368,0.9002060026998876
4,relu,T-L. w/ LGBM,0.4335693497175575,0.9002060026998876
4,relu,X-L. w/ Ridge,0.0543818682504934,0.9002060026998876
4,relu,X-L. w/ LGBM,0.3448831021153326,0.9002060026998876
4,relu,Causal Forest,0.0418004282198086,0.9002060026998876
4,elu,S-L. w/ Ridge,0.010506597992601,0.9166310918498658
4,elu,S-L. w/ LGBM,0.1953392243350174,0.9166310918498658
4,elu,T-L. w/ Ridge,0.1656763675637904,0.9166310918498658
4,elu,T-L. w/ LGBM,0.7418948411494594,0.9166310918498658
4,elu,X-L. w/ Ridge,0.1477499922218733,0.9166310918498658
4,elu,X-L. w/ LGBM,0.3578289012122325,0.9166310918498658
4,elu,Causal Forest,0.023780134214107,0.9166310918498658
5,initial,S-L. w/ Ridge,0.0057492505773515,0.8955398439951584
5,initial,S-L. w/ LGBM,0.1949043952590398,0.8955398439951584
5,initial,T-L. w/ Ridge,0.1278414268551002,0.8955398439951584
5,initial,T-L. w/ LGBM,0.676803904629764,0.8955398439951584
5,initial,X-L. w/ Ridge,0.1161675743649826,0.8955398439951584
5,initial,X-L. w/ LGBM,0.3538230326138066,0.8955398439951584
5,initial,Causal Forest,0.0145280830989883,0.8955398439951584
5,trans. fit.-0,S-L. w/ Ridge,0.0059953307446576,0.9035202793265524
5,trans. fit.-0,S-L. w/ LGBM,0.2659122668167511,0.9035202793265524
5,trans. fit.-0,T-L. w/ Ridge,0.0486859522346521,0.9035202793265524
5,trans. fit.-0,T-L. w/ LGBM,0.6595946440888886,0.9035202793265524
5,trans. fit.-0,X-L. w/ Ridge,0.0388769263777218,0.9035202793265524
5,trans. fit.-0,X-L. w/ LGBM,0.3394671125663969,0.9035202793265524
5,trans. fit.-0,Causal Forest,0.0053029482015948,0.9035202793265524
5,trans. fit.-1,S-L. w/ Ridge,0.0060353394488212,0.9043778071556176
5,trans. fit.-1,S-L. w/ LGBM,0.2124020929364027,0.9043778071556176
5,trans. fit.-1,T-L. w/ Ridge,0.0602898905221069,0.9043778071556176
5,trans. fit.-1,T-L. w/ LGBM,0.5390668298858349,0.9043778071556176
5,trans. fit.-1,X-L. w/ Ridge,0.0490286931198526,0.9043778071556176
5,trans. fit.-1,X-L. w/ LGBM,0.2705919933129026,0.9043778071556176
5,trans. fit.-1,Causal Forest,0.0055774137349511,0.9043778071556176
5,trans. fit.-10,S-L. w/ Ridge,0.0061620373738554,0.9062222658987996
5,trans. fit.-10,S-L. w/ LGBM,0.194763412798486,0.9062222658987996
5,trans. fit.-10,T-L. w/ Ridge,0.0772171978151574,0.9062222658987996
5,trans. fit.-10,T-L. w/ LGBM,0.6777208991932704,0.9062222658987996
5,trans. fit.-10,X-L. w/ Ridge,0.0657404987793173,0.9062222658987996
5,trans. fit.-10,X-L. w/ LGBM,0.3249021292246402,0.9062222658987996
5,trans. fit.-10,Causal Forest,0.0095506297626651,0.9062222658987996
5,trans. fit.-100,S-L. w/ Ridge,0.0048279969270711,0.9338955233887584
5,trans. fit.-100,S-L. w/ LGBM,0.2259055101489167,0.9338955233887584
5,trans. fit.-100,T-L. w/ Ridge,0.0557360568547566,0.9338955233887584
5,trans. fit.-100,T-L. w/ LGBM,0.59293529623763,0.9338955233887584
5,trans. fit.-100,X-L. w/ Ridge,0.0442540364030267,0.9338955233887584
5,trans. fit.-100,X-L. w/ LGBM,0.2562363058533998,0.9338955233887584
5,trans. fit.-100,Causal Forest,0.0100867486887946,0.9338955233887584
5,no fitness,S-L. w/ Ridge,0.0063828681225565,0.9044861055656314
5,no fitness,S-L. w/ LGBM,0.224501563149615,0.9044861055656314
5,no fitness,T-L. w/ Ridge,0.0755264922285213,0.9044861055656314
5,no fitness,T-L. w/ LGBM,0.5239370691835018,0.9044861055656314
5,no fitness,X-L. w/ Ridge,0.0604345924124965,0.9044861055656314
5,no fitness,X-L. w/ LGBM,0.3116635192641677,0.9044861055656314
5,no fitness,Causal Forest,0.0094563500739952,0.9044861055656314
5,relu,S-L. w/ Ridge,0.0071092147056655,0.8876862948520832
5,relu,S-L. w/ LGBM,0.2103450773756894,0.8876862948520832
5,relu,T-L. w/ Ridge,0.0409692345872385,0.8876862948520832
5,relu,T-L. w/ LGBM,0.3497373468445611,0.8876862948520832
5,relu,X-L. w/ Ridge,0.031514486052757,0.8876862948520832
5,relu,X-L. w/ LGBM,0.2060823601430701,0.8876862948520832
5,relu,Causal Forest,0.003970289122322,0.8876862948520832
5,elu,S-L. w/ Ridge,0.005588316462994,0.914820344876906
5,elu,S-L. w/ LGBM,0.1684826181972733,0.914820344876906
5,elu,T-L. w/ Ridge,0.0655809570903981,0.914820344876906
5,elu,T-L. w/ LGBM,0.5234763803612801,0.914820344876906
5,elu,X-L. w/ Ridge,0.0566649266799049,0.914820344876906
5,elu,X-L. w/ LGBM,0.2451523120504691,0.914820344876906
5,elu,Causal Forest,0.0069020825191252,0.914820344876906
6,initial,S-L. w/ Ridge,0.0044369027894602,0.8924453569457256
6,initial,S-L. w/ LGBM,0.1832454053862957,0.8924453569457256
6,initial,T-L. w/ Ridge,0.2091295294858709,0.8924453569457256
6,initial,T-L. w/ LGBM,0.7836609652134968,0.8924453569457256
6,initial,X-L. w/ Ridge,0.1992193083559591,0.8924453569457256
6,initial,X-L. w/ LGBM,0.3659631740815295,0.8924453569457256
6,initial,Causal Forest,0.0112456307208418,0.8924453569457256
6,trans. fit.-0,S-L. w/ Ridge,0.0060253324027695,0.9003045125756415
6,trans. fit.-0,S-L. w/ LGBM,0.1448030716290459,0.9003045125756415
6,trans. fit.-0,T-L. w/ Ridge,0.0546779648443283,0.9003045125756415
6,trans. fit.-0,T-L. w/ LGBM,0.4852906028475047,0.9003045125756415
6,trans. fit.-0,X-L. w/ Ridge,0.0428463510016561,0.9003045125756415
6,trans. fit.-0,X-L. w/ LGBM,0.2722441716660068,0.9003045125756415
6,trans. fit.-0,Causal Forest,0.005514445034375,0.9003045125756415
6,trans. fit.-1,S-L. w/ Ridge,0.0075249604375871,0.905510221120152
6,trans. fit.-1,S-L. w/ LGBM,0.2010632514609858,0.905510221120152
6,trans. fit.-1,T-L. w/ Ridge,0.0740652407378683,0.905510221120152
6,trans. fit.-1,T-L. w/ LGBM,0.5138711423339393,0.905510221120152
6,trans. fit.-1,X-L. w/ Ridge,0.061032505961957,0.905510221120152
6,trans. fit.-1,X-L. w/ LGBM,0.2913211143034866,0.905510221120152
6,trans. fit.-1,Causal Forest,0.0087816940498202,0.905510221120152
6,trans. fit.-10,S-L. w/ Ridge,0.007874948694314,0.898489524858035
6,trans. fit.-10,S-L. w/ LGBM,0.2488109037091956,0.898489524858035
6,trans. fit.-10,T-L. w/ Ridge,0.0685028220034792,0.898489524858035
6,trans. fit.-10,T-L. w/ LGBM,0.7647136636128479,0.898489524858035
6,trans. fit.-10,X-L. w/ Ridge,0.0544697470435493,0.898489524858035
6,trans. fit.-10,X-L. w/ LGBM,0.4175360823249787,0.898489524858035
6,trans. fit.-10,Causal Forest,0.0105042451999156,0.898489524858035
6,trans. fit.-100,S-L. w/ Ridge,0.0090843564846453,0.8955451498276362
6,trans. fit.-100,S-L. w/ LGBM,0.2167310630149604,0.8955451498276362
6,trans. fit.-100,T-L. w/ Ridge,0.0770736277748111,0.8955451498276362
6,trans. fit.-100,T-L. w/ LGBM,0.5190389009142113,0.8955451498276362
6,trans. fit.-100,X-L. w/ Ridge,0.0545672755120704,0.8955451498276362
6,trans. fit.-100,X-L. w/ LGBM,0.2992093582967003,0.8955451498276362
6,trans. fit.-100,Causal Forest,0.0101185762042763,0.8955451498276362
6,no fitness,S-L. w/ Ridge,0.0078334525180136,0.9058133983792904
6,no fitness,S-L. w/ LGBM,0.1769804428026346,0.9058133983792904
6,no fitness,T-L. w/ Ridge,0.0958680058545486,0.9058133983792904
